user_id	user_id
420	475
420	480
420	482
420	525
420	528
420	612
420	644
420	706
420	779
420	829
420	849
420	877
420	889
420	898
420	918
420	938
420	948
420	1093
420	1128
420	1129
420	1135
420	1164
420	1174
420	1203
420	1235
420	1256
420	1298
420	1348
420	1375
420	1391
420	1497
420	1506
420	1518
420	1559
420	1567
420	1630
420	1732
420	1792
421	114
421	176
421	261
421	614
421	1325
421	1339
422	215
422	423
422	507
422	638
422	797
422	850
422	940
422	941
422	1030
422	1093
422	1100
422	1194
422	1381
422	1456
422	1550
422	1690
423	145
423	229
423	297
423	304
423	422
423	684
423	962
423	1207
423	1308
423	1386
423	1429
423	1456
423	1630
423	1690
423	1732
424	27
424	189
424	274
424	334
424	347
424	478
424	691
424	761
424	878
424	1035
424	1609
425	15
425	797
425	882
425	955
425	970
425	1003
425	1022
425	1114
425	1261
425	1379
425	1496
425	1532
426	190
426	416
426	761
426	795
426	1426
426	1472
426	1581
426	1636
427	347
427	370
427	420
427	849
427	898
428	51
428	227
428	1379
428	1742
429	73
429	162
429	204
429	209
429	213
429	233
429	276
429	347
429	435
429	461
429	478
429	494
429	527
429	665
429	672
429	706
429	739
429	802
429	864
429	898
429	1019
429	1136
429	1138
429	1251
429	1496
429	1716
430	129
430	484
430	513
430	621
430	1005
430	1025
430	1057
430	1097
430	1739
430	1789
431	10
431	38
431	54
431	73
431	118
431	133
431	204
431	209
431	233
431	276
431	281
431	292
431	347
431	364
431	370
431	452
431	472
431	542
431	549
431	562
431	613
431	665
431	696
431	706
431	716
431	719
431	721
431	754
431	755
431	779
431	819
431	847
431	898
431	902
431	940
431	970
431	1049
431	1090
431	1130
431	1138
431	1207
431	1274
431	1278
431	1289
431	1298
431	1354
431	1423
431	1429
431	1434
431	1454
431	1456
431	1484
431	1497
431	1505
431	1509
431	1516
431	1567
431	1575
431	1616
431	1630
431	1645
431	1734
431	1750
431	1780
432	563
433	1794
434	39
434	855
434	1084
434	1133
434	1292
434	1411
435	73
435	131
435	162
435	204
435	209
435	231
435	233
435	276
435	317
435	339
435	374
435	420
435	429
435	448
435	482
435	494
435	564
435	613
435	644
435	665
435	672
435	706
435	739
435	760
435	908
435	916
435	1136
435	1174
435	1484
435	1485
435	1496
435	1519
435	1559
435	1609
435	1674
435	1719
435	1770
436	26
436	117
436	528
436	667
436	754
436	1123
437	439
438	98
438	144
438	401
438	504
438	1114
438	1163
438	1286
438	1339
438	1539
438	1755
439	124
439	148
439	229
439	243
439	277
439	294
439	369
439	417
439	437
439	507
439	510
439	540
439	597
439	675
439	715
439	735
439	752
439	754
439	764
439	797
439	808
439	850
439	867
439	887
439	925
439	940
439	941
439	944
439	985
439	991
439	992
439	1030
439	1034
439	1093
439	1100
439	1188
439	1249
439	1272
439	1309
439	1324
439	1434
439	1456
439	1489
439	1637
439	1641
439	1755
439	1777
439	1793
440	46
440	1286
440	1686
441	111
441	345
441	491
441	1120
442	1
442	189
442	448
442	478
442	1070
442	1377
442	1581
442	1769
443	162
443	231
443	346
443	776
443	892
443	977
443	1007
443	1128
443	1277
443	1366
443	1432
443	1502
443	1580
443	1609
443	1719
443	1734
443	1767
444	420
444	1558
444	1746
445	29
445	666
445	748
445	876
445	1526
446	41
446	121
446	229
446	288
446	319
446	342
446	475
446	507
446	510
446	597
446	716
446	720
446	750
446	819
446	850
446	1100
446	1135
446	1222
446	1272
446	1381
446	1406
446	1453
446	1617
446	1792
447	118
447	119
447	124
447	208
447	217
447	324
447	452
447	542
447	665
447	750
447	878
447	892
447	991
447	996
447	1240
447	1241
447	1304
447	1307
447	1322
447	1340
447	1359
447	1391
447	1429
447	1538
447	1609
447	1684
447	1716
448	27
448	43
448	46
448	54
448	73
448	90
448	113
448	131
448	166
448	173
448	189
448	190
448	193
448	233
448	272
448	274
448	334
448	339
448	352
448	435
448	442
448	463
448	467
448	478
448	504
448	513
448	587
448	649
448	761
448	785
448	839
448	898
448	1001
448	1019
448	1020
448	1025
448	1060
448	1095
448	1162
448	1293
448	1298
448	1300
448	1423
448	1528
448	1539
448	1545
448	1547
448	1609
448	1630
448	1787
449	393
449	694
449	1053
449	1548
449	1622
449	1692
450	26
450	200
450	277
450	324
450	347
450	369
450	376
450	488
450	507
450	542
450	638
450	754
450	797
450	850
450	929
450	938
450	991
450	1003
450	1030
450	1035
450	1093
450	1249
450	1258
450	1324
450	1429
450	1433
451	20
451	203
451	209
451	390
451	465
451	549
451	676
451	755
451	878
451	1036
451	1381
451	1468
451	1481
451	1485
451	1558
452	118
452	132
452	145
452	162
452	229
452	292
452	298
452	304
452	340
452	343
452	374
452	431
452	447
452	465
452	509
452	510
452	540
452	558
452	564
452	589
452	601
452	693
452	706
452	715
452	802
452	892
452	938
452	1030
452	1065
452	1077
452	1093
452	1130
452	1196
452	1222
452	1241
452	1258
452	1272
452	1322
452	1345
452	1352
452	1391
452	1433
452	1456
452	1519
452	1537
452	1567
452	1690
452	1735
452	1751
452	1792
453	234
453	312
453	365
453	465
453	730
453	755
453	977
453	1093
453	1164
453	1298
454	72
454	123
454	836
454	1337
454	1718
455	257
455	505
455	568
455	770
455	814
455	1053
455	1473
456	1492
457	1778
458	989
458	1683
459	72
459	153
459	1446
460	955
460	1114
461	40
461	53
461	73
461	89
461	109
461	121
461	133
461	137
461	162
461	231
461	276
461	305
461	312
461	319
461	343
461	355
461	361
461	368
461	390
461	429
461	478
461	482
461	488
461	510
461	528
461	540
461	549
461	562
461	572
461	583
461	606
461	613
461	649
461	651
461	665
461	819
461	829
461	902
461	907
461	908
461	918
461	940
461	941
461	948
461	970
461	990
461	1002
461	1007
461	1023
461	1090
461	1092
461	1130
461	1138
461	1164
461	1174
461	1250
461	1255
461	1256
461	1260
461	1272
461	1287
461	1291
461	1298
461	1312
461	1375
461	1503
461	1516
461	1518
461	1593
461	1630
461	1684
461	1709
461	1734
461	1750
461	1765
461	1770
461	1771
462	0
462	117
462	129
462	633
462	676
462	699
462	1057
463	98
463	147
463	171
463	346
463	386
463	448
463	568
463	986
463	1108
463	1114
463	1162
463	1206
463	1338
463	1369
463	1379
463	1432
463	1470
463	1564
463	1719
464	1361
464	1379
464	1627
465	40
465	43
465	162
465	193
465	210
465	288
465	339
465	347
465	355
465	370
465	420
465	451
465	452
465	453
465	475
465	649
465	847
465	907
465	908
465	924
465	1040
465	1254
465	1345
465	1351
465	1352
465	1429
465	1497
465	1597
466	72
466	279
466	1286
466	1437
467	1
467	27
467	54
467	90
467	113
467	166
467	189
467	190
467	197
467	352
467	398
467	448
467	478
467	513
467	582
467	761
467	839
467	1162
467	1306
467	1423
467	1564
467	1581
467	1665
467	1787
468	137
468	178
468	186
468	222
468	239
468	1017
468	1034
468	1114
468	1248
468	1338
468	1366
468	1389
468	1432
468	1448
468	1470
468	1551
468	1569
468	1616
468	1783
469	1582
470	31
470	1114
470	1406
470	1511
470	1571
471	563
471	866
471	1402
472	41
472	53
472	70
472	86
472	118
472	122
472	162
472	193
472	204
472	210
472	215
472	250
472	270
472	317
472	347
472	356
472	374
472	431
472	482
472	507
472	596
472	649
472	651
472	684
472	720
472	755
472	764
472	898
472	924
472	985
472	1090
472	1093
472	1130
472	1135
472	1174
472	1181
472	1211
472	1249
472	1251
472	1307
472	1329
472	1345
472	1352
472	1375
472	1391
472	1419
472	1429
472	1497
472	1506
472	1509
472	1527
472	1559
472	1597
472	1696
472	1732
472	1750
472	1765
473	846
473	1539
474	145
474	250
474	1788
475	41
475	122
475	162
475	193
475	260
475	319
475	343
475	355
475	390
475	420
475	446
475	465
475	476
475	606
475	644
475	802
475	819
475	850
475	918
475	940
475	1002
475	1040
475	1048
475	1106
475	1134
475	1235
475	1256
475	1289
475	1375
475	1386
475	1391
475	1403
475	1484
475	1597
475	1617
475	1630
475	1652
475	1679
475	1732
475	1737
475	1765
475	1770
476	52
476	92
476	220
476	277
476	475
476	832
476	848
476	1597
477	68
477	1237
478	1
478	27
478	46
478	53
478	73
478	122
478	162
478	173
478	189
478	190
478	204
478	213
478	274
478	288
478	317
478	353
478	424
478	429
478	442
478	448
478	461
478	467
478	482
478	513
478	575
478	587
478	649
478	672
478	693
478	721
478	730
478	755
478	761
478	802
478	1018
478	1019
478	1020
478	1025
478	1060
478	1090
478	1095
478	1111
478	1162
478	1174
478	1293
478	1298
478	1381
478	1391
478	1423
478	1478
478	1513
478	1545
478	1581
478	1617
478	1674
478	1770
479	339
479	719
479	1247
479	1267
480	41
480	53
480	73
480	317
480	339
480	420
480	494
480	564
480	566
480	568
480	672
480	761
480	802
480	849
480	977
480	1130
480	1162
480	1662
480	1717
481	40
481	41
481	133
481	250
481	525
481	1470
481	1527
482	44
482	53
482	109
482	162
482	208
482	213
482	215
482	240
482	288
482	292
482	304
482	356
482	420
482	435
482	461
482	472
482	478
482	540
482	560
482	572
482	606
482	673
482	716
482	720
482	730
482	796
482	801
482	902
482	1002
482	1090
482	1111
482	1220
482	1254
482	1316
482	1351
482	1352
482	1403
482	1429
482	1590
482	1627
482	1704
482	1750
483	189
483	781
483	1019
483	1581
484	129
484	382
484	430
484	605
484	676
484	753
484	1057
484	1097
484	1393
485	194
485	307
485	491
485	708
485	814
485	1074
485	1163
485	1379
485	1539
486	374
486	507
486	734
486	766
486	808
486	929
486	1030
486	1241
486	1348
486	1379
486	1456
486	1544
486	1578
487	1114
487	1198
487	1371
488	4
488	9
488	13
488	37
488	49
488	124
488	132
488	134
488	137
488	188
488	209
488	243
488	244
488	294
488	298
488	305
488	319
488	330
488	340
488	360
488	450
488	461
488	509
488	519
488	536
488	549
488	583
488	638
488	690
488	701
488	711
488	724
488	771
488	783
488	800
488	802
488	816
488	853
488	856
488	864
488	903
488	938
488	973
488	991
488	1003
488	1017
488	1100
488	1110
488	1116
488	1136
488	1138
488	1184
488	1214
488	1238
488	1249
488	1267
488	1268
488	1287
488	1303
488	1324
488	1354
488	1366
488	1389
488	1409
488	1436
488	1437
488	1439
488	1448
488	1468
488	1481
488	1555
488	1637
488	1744
488	1749
488	1762
488	1781
489	554
489	770
489	814
490	144
490	401
490	629
490	770
490	1286
491	441
491	485
491	582
491	775
491	1402
491	1784
492	72
492	287
492	630
492	650
492	770
492	775
492	814
492	1114
492	1440
493	108
494	109
494	131
494	162
494	193
494	204
494	231
494	233
494	276
494	339
494	361
494	390
494	429
494	435
494	480
494	606
494	665
494	669
494	706
494	716
494	739
494	802
494	898
494	1130
494	1298
494	1496
494	1516
494	1674
494	1750
494	1770
495	203
495	333
495	542
495	754
495	779
495	801
495	826
495	892
495	967
495	970
495	990
495	1272
495	1558
495	1777
496	1553
497	1295
498	306
498	1101
499	353
499	402
499	1097
499	1408
499	1471
500	41
500	44
500	209
500	213
500	345
500	361
500	519
500	546
500	583
500	606
500	735
500	750
500	875
500	878
500	902
500	945
500	977
500	979
500	1111
500	1138
500	1484
500	1512
500	1684
500	1730
501	578
502	906
502	1165
502	1180
503	1330
503	1787
504	90
504	438
504	448
504	681
504	1206
504	1476
505	117
505	455
505	1215
505	1440
506	106
506	961
506	1057
507	41
507	44
507	120
507	121
507	148
507	203
507	226
507	229
507	300
507	304
507	364
507	368
507	369
507	375
507	422
507	439
507	446
507	450
507	472
507	486
507	558
507	638
507	715
507	720
507	781
507	796
507	819
507	850
507	882
507	928
507	929
507	938
507	940
507	941
507	969
507	992
507	994
507	1030
507	1077
507	1093
507	1100
507	1134
507	1207
507	1249
507	1307
507	1313
507	1318
507	1348
507	1352
507	1373
507	1381
507	1384
507	1386
507	1445
507	1453
507	1456
507	1506
507	1550
507	1684
507	1690
507	1740
507	1752
507	1792
508	908
508	1463
509	53
509	100
509	134
509	145
509	148
509	162
509	186
509	209
509	294
509	298
509	361
509	376
509	452
509	488
509	519
509	549
509	613
509	720
509	735
509	754
509	877
509	892
509	938
509	954
509	967
509	1000
509	1077
509	1100
509	1136
509	1249
509	1254
509	1287
509	1340
509	1381
509	1422
509	1478
509	1532
509	1684
509	1735
509	1750
510	44
510	121
510	129
510	186
510	229
510	277
510	281
510	347
510	354
510	439
510	446
510	452
510	461
510	542
510	613
510	624
510	644
510	706
510	711
510	715
510	801
510	850
510	892
510	907
510	938
510	948
510	967
510	969
510	970
510	1040
510	1071
510	1091
510	1100
510	1181
510	1241
510	1322
510	1345
510	1381
510	1406
510	1429
510	1558
510	1696
510	1732
510	1750
510	1777
511	841
512	275
512	325
513	27
513	57
513	90
513	166
513	189
513	190
513	239
513	274
513	430
513	448
513	467
513	478
513	582
513	674
513	677
513	761
513	1018
513	1019
513	1025
513	1060
513	1095
513	1162
513	1293
513	1306
513	1423
513	1581
514	1057
514	1607
515	90
515	189
515	1019
515	1293
515	1487
515	1787
516	260
516	682
516	1002
516	1185
517	1491
518	257
518	770
518	814
519	137
519	146
519	188
519	303
519	319
519	345
519	488
519	500
519	509
519	562
519	568
519	576
519	623
519	646
519	651
519	739
519	771
519	801
519	813
519	902
519	959
519	977
519	1106
519	1136
519	1256
519	1268
519	1351
519	1432
519	1481
519	1609
519	1627
519	1666
519	1749
519	1750
520	74
520	182
520	202
520	234
520	238
520	402
520	581
520	637
520	661
520	760
520	1092
520	1225
520	1279
520	1328
521	301
522	137
522	158
522	568
522	992
522	1074
522	1108
522	1138
522	1771
523	1172
524	650
525	40
525	204
525	226
525	231
525	243
525	355
525	369
525	376
525	420
525	481
525	572
525	651
525	898
525	1040
525	1134
525	1181
525	1593
526	270
526	356
526	368
526	1040
526	1211
526	1277
526	1517
526	1617
527	98
527	162
527	233
527	361
527	429
527	706
527	800
527	1057
527	1436
527	1520
528	9
528	14
528	41
528	53
528	73
528	89
528	109
528	132
528	231
528	258
528	339
528	355
528	420
528	436
528	461
528	558
528	572
528	644
528	669
528	672
528	673
528	682
528	684
528	720
528	763
528	776
528	819
528	829
528	876
528	898
528	908
528	916
528	927
528	948
528	983
528	1002
528	1106
528	1116
528	1125
528	1164
528	1166
528	1185
528	1250
528	1254
528	1260
528	1277
528	1278
528	1287
528	1307
528	1316
528	1403
528	1484
528	1496
528	1611
528	1679
528	1734
528	1737
529	71
529	313
529	322
529	866
530	82
530	160
530	307
530	338
530	636
531	106
531	129
531	170
531	246
531	352
531	912
531	1020
531	1056
531	1057
531	1060
531	1097
531	1257
531	1306
531	1524
532	148
532	558
532	720
532	829
533	1161
533	1693
534	191
535	101
535	185
535	388
535	1603
536	361
536	488
536	907
536	1170
536	1329
536	1630
536	1656
536	1712
537	127
537	344
537	394
537	1057
538	554
538	770
538	814
538	1760
539	11
539	614
539	628
539	1108
539	1339
540	41
540	118
540	132
540	162
540	361
540	368
540	439
540	452
540	461
540	482
540	558
540	596
540	665
540	690
540	692
540	711
540	721
540	763
540	892
540	898
540	955
540	967
540	995
540	1035
540	1135
540	1174
540	1260
540	1278
540	1298
540	1453
540	1515
540	1680
541	1019
541	1057
541	1619
541	1718
542	118
542	229
542	250
542	276
542	292
542	305
542	347
542	361
542	370
542	372
542	431
542	447
542	450
542	495
542	510
542	572
542	606
542	665
542	706
542	715
542	755
542	801
542	864
542	892
542	967
542	1002
542	1090
542	1144
542	1298
542	1348
542	1381
542	1456
542	1583
542	1609
542	1750
542	1777
542	1793
543	1745
544	827
545	98
545	708
545	775
545	1086
545	1286
545	1717
546	500
546	878
546	902
546	977
546	1138
546	1139
546	1276
546	1360
546	1432
546	1558
546	1627
547	63
547	955
548	53
548	119
548	215
548	850
548	1179
548	1345
548	1777
549	54
549	79
549	100
549	118
549	130
549	132
549	209
549	213
549	233
549	248
549	270
549	300
549	304
549	319
549	336
549	340
549	345
549	347
549	375
549	431
549	451
549	461
549	488
549	509
549	613
549	626
549	646
549	649
549	660
549	661
549	690
549	716
549	724
549	754
549	755
549	801
549	819
549	826
549	864
549	877
549	902
549	938
549	954
549	1003
549	1035
549	1040
549	1060
549	1071
549	1106
549	1116
549	1130
549	1249
549	1258
549	1277
549	1324
549	1385
549	1403
549	1468
549	1497
549	1516
549	1550
549	1626
549	1627
549	1680
549	1709
549	1750
549	1771
550	160
550	1430
551	846
551	855
551	997
551	1083
551	1646
552	1297
552	1658
553	751
553	1622
554	191
554	328
554	489
554	538
554	770
554	814
554	1760
555	582
555	852
556	227
556	266
556	384
556	992
556	1110
556	1242
556	1363
556	1551
557	269
557	384
557	1110
557	1379
557	1778
558	14
558	134
558	145
558	206
558	270
558	277
558	298
558	304
558	314
558	452
558	507
558	528
558	532
558	540
558	624
558	779
558	797
558	808
558	819
558	850
558	929
558	938
558	967
558	985
558	991
558	994
558	1030
558	1093
558	1100
558	1130
558	1154
558	1181
558	1241
558	1249
558	1278
558	1321
558	1352
558	1373
558	1381
558	1385
558	1436
558	1456
558	1559
558	1574
558	1578
559	956
560	53
560	109
560	482
560	669
560	1007
560	1185
561	261
561	785
561	1035
561	1086
561	1114
561	1167
561	1402
561	1532
561	1553
561	1784
562	21
562	53
562	59
562	109
562	118
562	130
562	146
562	193
562	203
562	209
562	213
562	225
562	276
562	292
562	314
562	343
562	414
562	431
562	461
562	519
562	564
562	579
562	584
562	649
562	651
562	665
562	690
562	706
562	720
562	735
562	739
562	755
562	779
562	801
562	802
562	813
562	902
562	907
562	994
562	1007
562	1031
562	1111
562	1116
562	1136
562	1138
562	1235
562	1238
562	1250
562	1258
562	1298
562	1432
562	1512
562	1627
562	1690
562	1719
562	1734
562	1749
562	1750
562	1777
562	1793
563	38
563	98
563	339
563	432
563	471
563	866
563	1001
563	1092
563	1430
563	1440
564	26
564	100
564	209
564	213
564	231
564	248
564	284
564	292
564	319
564	324
564	343
564	376
564	390
564	435
564	452
564	480
564	562
564	606
564	644
564	665
564	672
564	690
564	754
564	802
564	898
564	938
564	1100
564	1164
564	1260
564	1324
564	1351
564	1513
564	1579
564	1674
564	1750
565	84
566	266
566	283
566	339
566	480
566	649
566	1026
566	1234
566	1609
567	667
567	1324
568	11
568	104
568	339
568	383
568	455
568	463
568	480
568	519
568	522
568	670
568	735
568	847
568	906
568	1001
568	1019
568	1074
568	1105
568	1108
568	1165
568	1181
568	1204
568	1400
568	1473
568	1570
568	1605
568	1749
569	170
569	323
569	676
569	1393
569	1532
570	1114
571	266
571	658
571	1105
571	1400
571	1578
572	53
572	109
572	110
572	162
572	208
572	213
572	215
572	240
572	258
572	276
572	284
572	295
572	355
572	356
572	368
572	369
572	461
572	482
572	525
572	528
572	542
572	613
572	644
572	672
572	690
572	706
572	720
572	829
572	876
572	898
572	916
572	927
572	1002
572	1106
572	1134
572	1154
572	1164
572	1207
572	1230
572	1277
572	1307
572	1344
572	1575
572	1597
572	1630
572	1704
572	1735
572	1770
573	175
573	891
573	909
573	986
573	1097
573	1619
574	410
574	650
574	794
574	1114
574	1398
574	1467
575	90
575	190
575	274
575	478
575	761
575	1003
575	1060
575	1324
576	519
576	583
576	907
576	1750
576	1769
578	501
578	627
578	1473
579	18
579	54
579	71
579	112
579	117
579	190
579	191
579	217
579	223
579	266
579	302
579	314
579	368
579	395
579	402
579	562
579	735
579	800
579	865
579	882
579	909
579	938
579	989
579	1030
579	1057
579	1074
579	1077
579	1110
579	1136
579	1227
579	1301
579	1355
579	1418
579	1512
579	1646
579	1659
579	1719
580	323
580	383
580	1057
580	1330
580	1656
581	72
581	520
581	980
582	27
582	38
582	174
582	467
582	491
582	513
582	555
582	758
582	761
582	1657
582	1670
583	148
583	294
583	297
583	319
583	361
583	461
583	488
583	500
583	576
583	584
583	597
583	665
583	764
583	802
583	865
583	907
583	938
583	940
583	941
583	967
583	970
583	991
583	1035
583	1385
584	148
584	229
584	292
584	375
584	562
584	583
584	613
584	779
584	791
584	829
584	864
584	967
584	991
584	1030
584	1230
584	1307
584	1351
584	1592
585	239
585	319
585	1185
585	1389
586	246
587	57
587	90
587	113
587	190
587	353
587	448
587	478
587	1018
587	1025
587	1052
587	1097
587	1162
587	1293
587	1545
587	1581
588	72
588	129
588	1619
589	95
589	134
589	231
589	243
589	248
589	304
589	343
589	376
589	452
589	716
589	865
589	892
589	938
589	1219
589	1272
589	1385
589	1417
589	1422
589	1574
589	1612
589	1627
590	51
590	268
590	1172
590	1190
590	1425
591	356
591	875
591	898
591	929
591	994
591	1409
591	1434
592	64
592	700
592	788
592	881
592	900
592	1356
593	86
593	145
593	229
593	260
593	270
593	277
593	347
593	356
593	611
593	716
593	819
593	829
593	850
593	927
593	928
593	954
593	1125
593	1351
593	1352
593	1496
593	1617
593	1737
594	1015
595	266
595	675
595	729
595	982
595	1017
595	1159
595	1236
595	1261
595	1551
595	1556
595	1671
595	1752
596	69
596	133
596	162
596	186
596	213
596	243
596	250
596	270
596	319
596	347
596	364
596	472
596	540
596	721
596	734
596	779
596	829
596	940
596	1023
596	1035
596	1135
596	1249
596	1264
596	1352
596	1381
596	1419
596	1559
596	1597
596	1679
596	1777
597	15
597	20
597	119
597	186
597	229
597	277
597	304
597	402
597	439
597	446
597	583
597	754
597	796
597	808
597	819
597	850
597	940
597	991
597	1100
597	1174
597	1249
597	1256
597	1307
597	1321
597	1351
597	1429
597	1493
597	1567
597	1777
598	58
598	1530
599	46
599	283
599	371
599	1206
599	1430
600	255
600	324
600	857
600	1303
600	1448
600	1540
600	1664
600	1710
600	1731
600	1742
600	1777
601	452
601	754
601	938
601	1777
602	53
602	162
602	347
602	390
602	665
602	673
602	1316
602	1684
602	1771
603	717
603	1191
604	132
604	343
604	832
604	989
604	1254
604	1260
604	1445
604	1732
605	61
605	117
605	129
605	130
605	382
605	399
605	484
605	735
605	753
605	912
605	1005
605	1057
605	1097
605	1524
606	8
606	9
606	41
606	109
606	131
606	162
606	243
606	284
606	292
606	347
606	355
606	356
606	461
606	475
606	482
606	494
606	500
606	542
606	564
606	634
606	649
606	651
606	672
606	730
606	802
606	892
606	898
606	924
606	988
606	1040
606	1090
606	1130
606	1174
606	1239
606	1251
606	1403
606	1527
606	1609
607	98
607	162
607	1090
607	1144
607	1298
608	90
608	170
608	201
608	274
608	783
608	957
608	1060
608	1070
608	1233
608	1300
608	1306
608	1330
608	1423
608	1520
608	1524
608	1728
608	1787
609	261
609	630
609	775
609	1026
609	1097
610	266
610	326
610	384
610	982
610	989
610	1227
610	1231
610	1278
610	1379
610	1389
610	1540
610	1569
610	1637
610	1742
610	1752
610	1771
611	304
611	593
611	720
611	1351
611	1527
612	41
612	100
612	109
612	120
612	131
612	137
612	209
612	270
612	276
612	356
612	361
612	368
612	370
612	420
612	644
612	649
612	665
612	684
612	721
612	755
612	764
612	877
612	892
612	907
612	1071
612	1090
612	1136
612	1181
612	1251
612	1272
612	1381
612	1403
612	1497
612	1513
612	1609
612	1732
612	1750
612	1780
613	38
613	44
613	54
613	79
613	89
613	145
613	148
613	186
613	210
613	217
613	221
613	276
613	277
613	281
613	297
613	317
613	431
613	435
613	461
613	509
613	510
613	549
613	572
613	584
613	622
613	634
613	644
613	665
613	676
613	690
613	722
613	750
613	754
613	755
613	764
613	783
613	826
613	829
613	877
613	887
613	892
613	898
613	907
613	927
613	952
613	969
613	970
613	1010
613	1090
613	1106
613	1130
613	1134
613	1154
613	1249
613	1256
613	1258
613	1272
613	1298
613	1337
613	1345
613	1347
613	1351
613	1375
613	1381
613	1391
613	1406
613	1429
613	1456
613	1481
613	1509
613	1517
613	1518
613	1559
613	1583
613	1684
613	1724
613	1770
613	1777
613	1779
614	111
614	130
614	233
614	303
614	339
614	414
614	421
614	539
614	959
614	1298
614	1473
614	1590
614	1609
615	845
615	1068
615	1363
615	1389
616	1057
616	1363
616	1656
616	1728
617	72
617	712
617	817
617	1342
617	1548
618	77
618	99
618	103
618	114
618	144
618	339
618	775
618	785
618	803
618	1026
618	1286
618	1339
618	1439
618	1466
618	1589
618	1623
619	1021
619	1548
619	1638
619	1730
620	1105
620	1750
621	61
621	106
621	382
621	430
621	1019
621	1057
621	1092
621	1095
621	1097
622	613
622	646
622	778
622	1351
623	41
623	137
623	231
623	319
623	356
623	519
623	878
623	902
623	908
623	1181
623	1324
623	1502
624	53
624	162
624	210
624	215
624	510
624	558
624	716
624	927
624	1090
624	1256
624	1429
625	48
625	182
625	276
625	366
625	392
625	655
625	755
625	811
625	908
625	1020
625	1239
625	1463
625	1509
625	1629
625	1716
626	549
626	674
626	1010
626	1289
626	1590
627	187
627	386
627	578
627	893
627	1047
627	1127
627	1511
628	539
628	1001
628	1761
628	1766
629	83
629	196
629	405
629	490
629	762
629	917
629	965
629	1072
629	1084
629	1120
629	1137
629	1141
629	1398
629	1423
629	1430
629	1616
630	46
630	99
630	287
630	350
630	492
630	609
630	640
630	669
630	738
630	785
630	1026
630	1274
630	1286
630	1402
630	1466
630	1623
630	1695
631	725
631	1097
631	1160
631	1213
632	98
632	144
633	45
633	462
633	1309
633	1317
633	1448
633	1652
634	100
634	134
634	209
634	340
634	606
634	613
634	644
634	938
634	967
634	973
634	1035
634	1100
634	1230
634	1406
634	1735
635	117
635	128
635	237
635	382
635	383
635	676
635	986
635	1057
635	1206
635	1233
635	1393
635	1524
635	1618
635	1718
636	279
636	302
636	307
636	530
636	650
636	1286
636	1608
637	249
637	520
637	1164
637	1347
638	41
638	100
638	118
638	124
638	137
638	243
638	266
638	343
638	378
638	402
638	422
638	450
638	488
638	507
638	754
638	771
638	779
638	864
638	908
638	938
638	941
638	991
638	1023
638	1035
638	1093
638	1100
638	1158
638	1174
638	1258
638	1272
638	1338
638	1352
638	1385
638	1429
638	1617
638	1627
638	1716
638	1732
638	1793
639	72
639	129
639	195
639	944
639	1548
640	630
640	1286
640	1539
640	1589
641	1368
642	1010
642	1081
642	1215
642	1271
642	1646
643	231
643	342
643	376
643	715
643	1298
643	1379
643	1715
644	44
644	73
644	81
644	124
644	131
644	186
644	204
644	213
644	229
644	260
644	284
644	297
644	304
644	319
644	368
644	374
644	420
644	435
644	475
644	510
644	528
644	564
644	572
644	612
644	613
644	634
644	651
644	672
644	715
644	739
644	754
644	779
644	801
644	802
644	842
644	850
644	882
644	892
644	916
644	927
644	940
644	967
644	1030
644	1071
644	1093
644	1100
644	1154
644	1256
644	1272
644	1298
644	1307
644	1352
644	1373
644	1381
644	1384
644	1385
644	1403
644	1409
644	1558
644	1559
644	1579
644	1674
644	1732
644	1735
644	1792
645	2
645	205
645	784
645	1045
645	1074
645	1085
646	13
646	21
646	70
646	132
646	133
646	206
646	245
646	278
646	519
646	549
646	622
646	661
646	714
646	959
646	967
646	1003
646	1019
646	1116
646	1130
646	1185
646	1249
646	1286
646	1338
646	1385
646	1470
646	1484
646	1527
646	1536
646	1563
646	1659
646	1680
647	1057
647	1113
647	1524
647	1730
648	72
649	9
649	43
649	53
649	73
649	109
649	114
649	118
649	131
649	137
649	147
649	160
649	204
649	208
649	213
649	231
649	233
649	275
649	283
649	316
649	319
649	334
649	347
649	355
649	356
649	370
649	376
649	389
649	448
649	461
649	465
649	472
649	478
649	549
649	562
649	566
649	606
649	612
649	651
649	693
649	721
649	755
649	761
649	765
649	771
649	802
649	829
649	847
649	898
649	924
649	948
649	970
649	988
649	1035
649	1074
649	1090
649	1092
649	1144
649	1162
649	1166
649	1174
649	1181
649	1215
649	1239
649	1244
649	1298
649	1401
649	1403
649	1423
649	1429
649	1436
649	1473
649	1497
649	1593
649	1630
649	1713
649	1737
649	1770
650	46
650	116
650	160
650	261
650	307
650	492
650	524
650	574
650	636
650	708
650	770
650	971
650	1098
650	1286
650	1439
650	1616
651	10
651	13
651	20
651	41
651	43
651	118
651	137
651	162
651	231
651	233
651	250
651	347
651	361
651	368
651	390
651	461
651	472
651	519
651	525
651	562
651	606
651	644
651	649
651	672
651	802
651	847
651	892
651	898
651	907
651	938
651	1023
651	1035
651	1077
651	1090
651	1298
651	1351
651	1481
651	1485
651	1497
651	1609
651	1696
651	1750
651	1761
651	1792
652	1755
653	746
654	1379
655	366
655	625
655	908
656	1097
657	58
657	144
657	302
657	307
