user_id	item_id
437	3966
437	3965
437	3963
437	3700
437	1617
437	4664
437	5925
437	5815
437	2228
437	1821
437	2353
437	2344
437	2260
437	7269
437	7272
437	4637
437	4748
437	4752
437	6685
437	1185
437	831
437	554
437	5944
437	4797
437	4800
437	2577
437	3416
438	3842
438	868
438	866
438	4199
438	742
438	3966
438	3965
438	3963
438	494
438	5925
438	3527
438	2353
438	2083
438	1778
438	5325
438	2344
438	3255
438	3256
438	3251
438	7272
438	4390
438	4642
438	4637
438	1253
438	3455
438	3670
438	2619
438	3759
438	5513
438	4797
438	4800
438	2577
438	5315
439	2792
439	5788
439	7091
439	367
439	160
439	159
439	861
439	4203
439	4205
439	3964
439	3963
439	5249
439	1717
439	5113
439	1830
439	5813
439	5925
439	5209
439	4438
439	939
439	2352
439	2083
439	5614
439	5615
439	6389
439	4511
439	530
439	1258
439	2482
439	6678
439	6685
440	365
440	3842
440	3966
440	2083
440	5041
440	3255
440	3256
440	6951
440	4390
440	4388
440	4385
440	790
440	786
440	4251
440	5008
440	5006
440	1259
440	2607
440	3999
440	2881
440	4941
440	2619
440	5205
440	3759
440	3730
441	370
441	3839
441	870
441	3965
441	498
441	499
441	5617
441	2608
441	2340
441	4511
441	1253
441	1184
441	5251
441	4021
441	3520
441	4799
441	3900
441	4708
441	6519
441	5901
441	5900
441	5313
441	4328
441	2683
441	6630
441	2970
441	2755
442	5788
442	5780
442	6228
442	6230
442	6667
442	53
442	49
442	370
442	868
442	4199
442	494
442	4821
442	1347
442	1839
442	1080
442	2353
442	4637
442	2851
443	5782
443	7091
443	494
443	5249
443	1726
443	1723
443	1724
443	1719
443	1717
443	1067
443	1069
443	1063
443	5114
443	1347
443	5378
443	5815
443	2620
443	5208
443	939
443	5938
443	2082
443	2081
443	2080
443	5619
443	3664
443	3663
443	3662
443	3657
443	212
443	4514
443	4518
443	3462
443	5138
443	1041
444	5782
444	368
444	270
444	264
444	3441
444	5252
444	5253
444	5250
444	5249
444	1726
444	1723
444	1721
444	1722
444	1718
444	4819
444	1063
444	5109
444	5114
444	1347
444	5382
444	5378
444	5387
444	5936
444	5617
444	3258
444	4268
444	547
444	545
444	540
444	4511
445	904
445	6810
445	4178
445	4963
445	4957
445	5354
445	5785
445	6228
445	367
445	370
445	3842
445	3838
445	159
445	4632
445	868
445	6239
445	2357
445	2352
445	3510
445	4637
445	87
445	4251
445	530
445	1253
445	6953
445	4925
445	1185
445	4316
445	827
446	5782
446	6230
446	6668
446	7091
446	57
446	270
446	5250
446	5249
446	1723
446	1722
446	1717
446	4819
446	4821
446	4825
446	1067
446	1070
446	5114
446	5111
446	1347
446	4195
446	5655
446	1830
446	5209
446	5211
446	3536
446	939
446	5932
446	5938
446	2084
446	5611
446	4816
446	6850
446	3664
446	3258
447	5782
447	6230
447	6668
447	6663
447	7091
447	368
447	4626
447	4629
447	492
447	3703
447	268
447	270
447	3436
447	17
447	5253
447	5250
447	5249
447	1726
447	1723
447	1721
447	1722
447	1718
447	4819
447	4820
447	4821
447	4825
447	1067
447	1066
447	1070
447	1068
447	5115
447	5116
447	1346
447	1345
448	2792
448	5786
448	5782
448	6230
448	6667
448	368
448	160
448	159
448	862
448	500
448	494
448	2228
448	2352
448	5931
448	3255
448	3510
448	6382
448	4388
448	5819
448	5821
448	4642
448	4637
448	786
448	6077
448	2482
448	6683
448	1187
448	4489
448	827
448	3111
448	5205
448	3759
449	2603
449	6551
449	2716
449	2719
449	6389
449	2365
449	5873
449	6169
449	3475
449	42
449	2725
449	3727
449	5090
449	382
449	6358
449	3552
449	3549
450	5782
450	6230
450	7091
450	4629
450	270
450	5252
450	5250
450	5249
450	1725
450	1726
450	1723
450	1721
450	1722
450	1718
450	4820
450	4821
450	4824
450	1063
450	5110
450	5114
450	1347
450	5387
450	1838
450	1837
450	1830
450	2620
450	5936
450	5931
450	4816
450	3663
450	3258
450	4268
451	5782
451	7091
451	57
451	368
451	3840
451	867
451	268
451	270
451	3441
451	5250
451	5249
451	1726
451	1723
451	1721
451	1722
451	1719
451	1717
451	1718
451	4819
451	4821
451	4825
451	5108
451	5111
451	5382
451	5387
451	4195
451	1830
451	5211
451	5938
451	5612
451	5617
451	6850
451	548
451	4511
452	5782
452	6228
452	6230
452	7091
452	368
452	3840
452	4624
452	3963
452	270
452	5250
452	5249
452	1723
452	1721
452	1722
452	1717
452	1718
452	4819
452	4825
452	1063
452	5113
452	5114
452	5387
452	4195
452	4664
452	3532
452	1696
452	5931
452	4816
452	6850
452	3657
452	213
452	3258
452	3887
453	2792
453	5355
453	7091
453	3842
453	870
453	4205
453	494
453	5250
453	5249
453	4819
453	4825
453	5113
453	1347
453	5378
453	1968
453	5211
453	1690
453	3536
453	4437
453	939
453	6239
453	5613
453	5617
453	6850
453	3663
453	3662
453	3661
453	213
453	211
453	544
453	2481
453	2475
454	6810
454	3774
454	4965
454	4958
454	5353
454	160
454	159
454	868
454	4203
454	3967
454	3963
454	500
454	5813
454	1435
454	4438
454	5615
454	2851
454	4584
454	3006
454	1188
454	3645
454	4945
454	64
454	1320
454	5919
454	4399
454	5312
454	2035
454	6429
454	1381
454	1010
454	7190
455	4203
455	3965
455	5807
455	2083
455	5822
455	2039
455	4651
455	1311
455	3183
455	4184
455	4403
455	5069
455	5071
455	5037
455	684
455	4432
455	1235
455	1833
455	1836
456	868
456	3972
456	4825
456	1839
456	1830
456	3527
456	3536
456	4438
456	4436
456	948
456	944
456	939
456	6242
456	6239
456	6238
456	2080
456	5613
456	5618
456	5325
456	3663
456	4542
456	3890
456	3885
456	4207
456	530
456	4746
456	3459
457	4353
457	5782
457	5253
457	5250
457	1722
457	1070
457	1839
457	3534
457	4438
457	3664
457	6392
457	4511
457	4515
457	4251
457	3520
457	6508
457	4975
457	2302
458	6228
458	367
458	3842
458	861
458	4204
458	3966
458	3964
458	3963
458	494
458	497
458	5925
458	2228
458	1081
458	1080
458	2353
458	2083
458	5325
458	2338
458	2344
458	3251
458	3885
458	5819
458	5821
458	5822
458	902
458	4642
458	6730
458	4637
458	2850
458	4744
458	3455
458	4306
458	554
458	1320
459	4686
459	5355
459	7090
459	6644
459	1834
459	5511
459	3527
459	945
459	6242
459	6239
459	2360
459	2359
459	2351
459	3256
459	6392
459	4267
459	3885
459	420
459	422
459	4746
459	1013
459	6683
459	3764
459	75
459	4938
459	4795
459	4786
459	2554
459	2808
459	549
459	6763
460	6227
460	6228
460	3346
460	4203
460	742
460	3970
460	3969
460	3967
460	3966
460	3964
460	3963
460	2233
460	4438
460	2599
460	2344
460	6548
460	3259
460	3455
460	6685
460	830
460	2619
460	1320
460	3414
460	3416
460	2034
460	6987
460	2313
460	5318
461	6230
461	7091
461	4205
461	5250
461	1726
461	1723
461	1724
461	1718
461	4819
461	4821
461	1063
461	5110
461	5114
461	1347
461	5382
461	5378
461	5387
461	2620
461	5211
461	1690
461	3529
461	4438
461	5936
461	5617
461	6851
461	3663
461	3662
461	3258
461	3253
461	4511
461	794
462	5786
462	6225
462	7098
462	7090
462	367
462	4199
462	4203
462	3965
462	3964
462	1345
462	5925
462	1081
462	4944
462	2083
462	4306
462	5944
462	4754
462	5818
462	686
462	7041
462	5897
462	2309
462	503
462	6630
462	2964
463	2792
463	4957
463	6667
463	7091
463	160
463	159
463	3965
463	1723
463	4819
463	1830
463	1968
463	4441
463	4437
463	944
463	2352
463	5930
463	5617
463	4542
463	3512
463	426
463	4511
463	790
463	530
463	1007
463	3459
463	2482
463	4925
463	1186
463	4077
463	2607
464	3600
464	3344
464	367
464	866
464	499
464	2230
464	2599
464	2368
464	3259
464	3458
464	4306
464	320
464	3520
464	5834
464	4129
464	5897
464	5899
464	1867
464	2304
464	510
464	6342
464	453
464	3277
464	3717
464	5524
465	5782
465	6230
465	7091
465	270
465	3441
465	5250
465	5249
465	1723
465	1722
465	1717
465	4819
465	4825
465	5109
465	5110
465	1347
465	5378
465	5387
465	1830
465	2620
465	5211
465	3536
465	939
465	5936
465	5930
465	2085
465	5612
465	6850
465	3662
465	3258
465	547
466	3776
466	6667
466	4625
466	862
466	494
466	1835
466	1839
466	4437
466	945
466	3255
466	790
466	786
466	4251
466	4253
466	4248
466	5009
466	5007
466	1259
466	1253
466	824
466	4938
466	1437
466	5205
466	1322
466	3530
466	3119
467	4963
467	5782
467	6227
467	6667
467	7091
467	370
467	4628
467	6644
467	868
467	862
467	3971
467	491
467	945
467	3256
467	2851
467	6955
467	3007
467	1322
467	433
467	4125
467	2017
467	7036
467	1197
467	3853
467	5047
468	7091
468	4202
468	4203
468	4205
468	3966
468	498
468	4819
468	1347
468	1839
468	4288
468	5925
468	2233
468	4438
468	947
468	939
468	940
468	2080
468	2079
468	3661
468	4391
468	3455
468	6676
468	4491
468	3356
468	2703
468	1785
468	1546
468	3698
468	216
468	6777
468	2688
468	2058
468	5907
469	3842
469	4203
469	744
469	3967
469	3965
469	5925
469	5815
469	1078
469	4937
469	1778
469	6548
469	7272
469	4637
469	6822
469	64
469	2577
469	2576
469	2777
469	7177
469	2305
469	5429
469	501
469	6345
469	6346
469	5319
469	5910
469	4298
469	2090
470	4205
470	498
470	4288
470	4441
470	4436
470	945
470	948
470	944
470	939
470	6243
470	2080
470	2079
470	5613
470	3661
470	3766
470	3885
470	426
470	790
470	1013
470	3455
470	2475
470	75
470	4473
470	2763
470	858
470	2720
470	3348
470	1787
470	1789
470	3698
470	3167
470	1971
471	2792
471	862
471	3972
471	5651
471	3800
471	1968
471	5925
471	5209
471	4436
471	2359
471	6709
471	2080
471	3255
471	3256
471	3512
471	6382
471	426
471	4207
471	4388
471	4251
471	1012
471	3455
471	6678
471	6676
471	6683
471	6681
471	5248
471	2703
471	1788
471	1792
471	3167
471	3804
472	5782
472	6230
472	7091
472	3441
472	5250
472	5249
472	1723
472	1722
472	1718
472	4819
472	4821
472	1345
472	5516
472	2620
472	5211
472	4439
472	5938
472	2086
472	5612
472	5617
472	5619
472	3664
472	3657
472	212
472	215
472	3253
472	6820
472	4511
472	1253
472	2482
472	2481
472	5517
472	3230
473	3842
473	2600
473	3256
473	790
473	1253
473	6610
473	5248
473	5205
473	3804
473	4796
473	4798
473	1048
473	6871
473	1488
473	4726
473	1339
473	6312
473	3578
473	2924
473	3334
473	849
473	4335
473	5725
473	6956
473	6301
473	6300
473	5669
473	5214
473	2183
473	2469
473	2471
474	5780
474	6667
474	7095
474	7098
474	4624
474	3964
474	1964
474	2232
474	5932
474	5619
474	3657
474	3259
474	3514
474	4306
474	3910
474	201
474	3898
474	3118
474	509
474	2683
474	7265
474	5052
474	1714
474	4993
474	1034
474	172
474	2712
475	5782
475	6230
475	7091
475	5250
475	5249
475	1726
475	1723
475	1724
475	1722
475	1717
475	1718
475	4819
475	4820
475	4821
475	4825
475	4826
475	5109
475	5113
475	5114
475	1347
475	5384
475	5378
475	1830
475	1434
475	2620
475	5209
475	5211
475	939
475	5936
475	5930
475	5931
475	5938
475	5612
475	6850
476	4203
476	3972
476	3965
476	1968
476	5209
476	1690
476	3529
476	939
476	5613
476	3661
476	211
476	6661
476	426
476	2480
476	2475
476	6679
476	6678
476	6682
476	6685
476	4473
476	3356
476	2720
476	3348
476	1788
476	1787
476	1785
476	1544
476	3698
476	5030
476	4786
477	6230
477	3840
477	4626
477	870
477	264
477	3441
477	5382
477	4762
477	3511
477	1050
477	6747
477	5433
477	1883
477	1888
477	1638
477	2541
477	2540
478	2792
478	6226
478	6230
478	6669
478	6667
478	7091
478	367
478	366
478	3840
478	867
478	5250
478	5249
478	1723
478	1721
478	1722
478	1719
478	1717
478	1718
478	4819
478	4825
478	4817
478	1069
478	5109
478	5115
478	5116
478	1346
478	1345
478	5387
478	4195
478	5512
478	5211
478	5207
478	3536
478	2081
479	5782
479	7091
479	4626
479	266
479	270
479	5249
479	1723
479	4821
479	1067
479	5115
479	5384
479	1581
479	1830
479	1438
479	3527
479	4436
479	2353
479	2352
479	5617
479	3665
479	3258
479	3250
479	1254
479	4746
479	4753
479	4756
479	3167
479	4521
479	4552
479	3914
479	4649
480	6230
480	7091
480	368
480	3840
480	3842
480	4629
480	870
480	3972
480	3965
480	5250
480	5249
480	1723
480	1718
480	4819
480	4820
480	5116
480	1347
480	1438
480	1809
480	5207
480	2353
480	2083
480	2344
480	6850
480	3665
480	3258
480	7270
480	545
480	3887
480	1253
480	3056
480	4799
481	7090
481	7091
481	3972
481	494
481	270
481	5250
481	5249
481	1723
481	4819
481	4820
481	4825
481	5108
481	5114
481	5378
481	5516
481	2620
481	5209
481	5211
481	939
481	2088
481	5617
481	2344
481	6850
481	3258
481	547
481	3887
481	4641
481	1258
481	3455
481	2482
481	2481
481	827
482	5782
482	7091
482	5250
482	5249
482	1726
482	1723
482	1724
482	1721
482	1722
482	1718
482	4819
482	4820
482	4821
482	4825
482	1067
482	5108
482	5115
482	1346
482	1347
482	5378
482	5380
482	4195
482	2620
482	5211
482	5207
482	3536
482	2085
482	5612
482	5618
482	6850
482	3662
482	212
482	3258
482	4515
483	5786
483	6228
483	6230
483	6669
483	6667
483	6699
483	7091
483	49
483	364
483	370
483	7358
483	3838
483	4624
483	4625
483	868
483	4205
483	500
483	3441
483	5250
483	1722
483	1839
483	3803
483	2228
483	1438
483	4438
483	946
483	948
483	2353
483	1300
483	4542
483	4748
484	5786
484	5788
484	5781
484	5780
484	6230
484	6667
484	7092
484	7098
484	50
484	370
484	159
484	3967
484	5813
484	5807
484	1300
484	7205
484	7204
484	6077
484	2215
484	2209
484	3006
484	4925
484	1184
484	3520
484	6246
484	4545
484	435
484	6500
484	4326
484	3071
484	506
484	7228
484	5894
484	6192
485	5789
485	365
485	3842
485	4627
485	4200
485	742
485	3965
485	5325
485	2600
485	2344
485	6245
485	3255
485	3256
485	6949
485	6946
485	3518
485	7272
485	5819
485	4642
485	4637
485	3455
485	830
485	3167
485	3804
485	5513
485	4796
485	4797
485	4800
485	5830
485	5315
485	1516
485	3903
485	819
485	2021
486	5781
486	6227
486	6228
486	6669
486	6667
486	7091
486	367
486	3841
486	159
486	158
486	4624
486	4625
486	868
486	861
486	4203
486	741
486	3967
486	3963
486	500
486	4822
486	3803
486	4664
486	5813
486	5815
486	1436
486	2353
486	2079
486	3665
486	4251
486	4744
486	2648
486	1185
487	6228
487	7098
487	162
487	744
487	739
487	4288
487	4664
487	1085
487	939
487	213
487	4116
487	87
487	6681
487	3006
487	1970
487	5810
487	1320
487	7144
487	4405
487	1989
487	2953
487	1383
487	1380
487	3820
487	7318
487	3577
487	2106
487	1703
487	5976
487	1329
487	5078
487	5996
488	2792
488	7091
488	159
488	6644
488	868
488	867
488	4202
488	4205
488	5250
488	5249
488	1726
488	1345
488	1347
488	1834
488	1839
488	1830
488	4288
488	5512
488	5520
488	3527
488	4441
488	4438
488	4436
488	945
488	944
488	939
488	2352
488	2079
488	2089
488	3664
488	4746
488	1186
488	75
488	2703
488	3698
489	4567
489	365
489	3842
489	156
489	4632
489	3965
489	2083
489	422
489	4390
489	790
489	786
489	598
489	5006
489	1256
489	1259
489	4489
489	4023
489	554
489	5205
489	3804
489	1516
489	6791
489	3535
489	7279
489	2300
490	3842
490	3966
490	3965
490	500
490	5925
490	2228
490	5325
490	1300
490	2344
490	2345
490	6552
490	6549
490	3251
490	5819
490	5821
490	5822
490	901
490	2850
490	790
490	786
490	1253
490	4744
490	5248
490	830
490	2611
490	3804
490	4797
490	4801
490	5830
490	3414
490	5315
490	437
491	7090
491	49
491	368
491	3842
491	156
491	862
491	4199
491	3965
491	3803
491	2080
491	1519
491	5039
491	3256
491	3512
491	4637
491	790
491	1253
491	1186
491	3167
491	4800
491	4801
491	1047
491	1393
491	4328
491	5429
491	1776
491	4298
491	3248
491	5577
491	667
492	4632
492	862
492	4198
492	3966
492	2344
492	3255
492	3256
492	6951
492	3884
492	4117
492	4211
492	4390
492	4388
492	4385
492	790
492	598
492	5008
492	1257
492	1259
492	6683
492	4489
492	6248
492	3999
492	2881
492	7281
492	5205
492	3759
492	3730
492	3804
493	6228
493	7091
493	868
493	4205
493	3964
493	3963
493	5250
493	1722
493	4819
493	4825
493	4173
493	5207
493	4438
493	939
493	6243
493	6244
493	2356
493	2604
493	3885
493	4746
493	3452
493	555
493	2763
493	858
493	3350
493	1787
493	1546
493	5515
493	7183
493	4786
493	2554
493	5688
494	6230
494	368
494	3840
494	3441
494	5250
494	5249
494	1723
494	1722
494	4819
494	4825
494	5382
494	5380
494	5387
494	2081
494	4802
494	2886
494	4517
494	794
494	622
494	2038
494	4677
495	7091
495	3840
495	268
495	5250
495	5249
495	1725
495	1723
495	1722
495	1719
495	1717
495	4819
495	4821
495	1070
495	5108
495	1348
495	1347
495	1586
495	3802
495	5209
495	2086
495	6850
495	4514
495	794
495	788
495	5922
495	833
495	4413
495	1542
496	5785
496	6228
496	159
496	4629
496	867
496	861
496	740
496	3803
496	1964
496	4664
496	1085
496	1821
496	2353
496	813
496	213
496	6069
496	3161
496	5514
496	1319
496	428
496	433
496	4399
496	2952
496	2058
496	1383
497	4467
497	4180
497	4961
497	4965
497	6667
497	369
497	370
497	159
497	1435
497	4437
497	939
497	6237
497	2352
497	2344
497	1139
497	4584
497	7417
497	1354
497	7414
497	934
497	935
497	937
497	3162
497	3113
497	435
497	1197
497	1393
497	3303
497	1485
497	3528
497	6937
497	6941
498	6669
498	7090
498	3842
498	3838
498	868
498	4206
498	3972
498	3965
498	5808
498	2353
498	1300
498	3255
498	7270
498	7272
498	4642
498	1253
498	4752
498	3462
498	4494
498	4022
498	4754
498	5513
498	4799
498	4801
498	4708
498	2019
498	7033
498	5429
499	583
499	2792
499	6810
499	5785
499	5780
499	6667
499	370
499	4628
499	4199
499	4202
499	3965
499	1835
499	5807
499	2231
499	4937
499	2356
499	2083
499	2598
499	3251
499	2260
499	4542
499	901
499	7196
499	7205
499	6955
499	4925
499	1187
499	1188
499	4489
499	320
499	5814
499	4799
499	435
500	492
500	3436
500	3439
500	17
500	4818
500	1065
500	1070
500	1068
500	5107
500	3514
500	4309
500	1767
500	7068
500	3484
500	6107
500	4343
500	6364
500	2298
500	6473
500	5630
500	4181
501	861
501	270
501	5250
501	1723
501	4821
501	5378
501	4173
501	5657
501	5653
501	2353
501	6949
501	4542
501	7273
501	6816
501	6817
501	2573
501	1883
501	5846
501	5845
501	1729
501	1735
501	1736
501	5538
501	5541
501	1486
502	367
502	4204
502	3965
502	1617
502	5651
502	3311
502	3304
502	1519
502	1524
502	5042
502	5043
502	5040
502	5041
502	3518
502	2570
502	2039
502	2968
502	2967
502	4304
502	4301
502	4303
502	454
502	5706
502	6605
502	4167
503	5781
503	5780
503	6227
503	6230
503	6667
503	6664
503	7095
503	7099
503	370
503	160
503	159
503	4624
503	4628
503	868
503	491
503	5615
503	1300
503	4876
503	6946
503	897
503	5822
503	7196
503	7205
503	2215
503	2208
503	6610
503	4928
503	1188
503	323
503	3416
504	4180
504	4961
504	5780
504	6667
504	6699
504	49
504	367
504	370
504	3838
504	4199
504	4204
504	3965
504	494
504	1964
504	2357
504	1300
504	3256
504	4388
504	5819
504	5821
504	4637
504	5735
504	5006
504	3455
504	829
504	830
504	554
504	1354
504	936
504	937
504	4939
504	4942
505	5357
505	6228
505	367
505	159
505	868
505	863
505	866
505	861
505	744
505	745
505	739
505	3970
505	3967
505	3965
505	494
505	4664
505	303
505	5808
505	5807
505	2232
505	1081
505	2345
505	6548
505	88
505	3665
505	902
505	4491
505	5514
505	5518
505	1967
505	7144
505	6985
505	5900
505	2545
506	5786
506	5780
506	6230
506	6667
506	6664
506	7095
506	7091
506	4628
506	861
506	4203
506	3972
506	3964
506	270
506	5250
506	5249
506	1719
506	4820
506	1067
506	5651
506	1080
506	2353
506	2083
506	1300
506	4876
506	6949
506	6946
506	4542
506	7273
506	7272
506	897
506	3459
506	7200
506	6077
506	4928
507	5782
507	6228
507	6230
507	7091
507	368
507	268
507	270
507	3441
507	5252
507	5250
507	5249
507	1723
507	1722
507	1720
507	1717
507	4819
507	4820
507	4821
507	4823
507	4825
507	1070
507	5115
507	5116
507	5387
507	1581
507	1830
507	2620
507	5211
507	5207
507	2089
508	368
508	4626
508	3439
508	16
508	5250
508	1722
508	1718
508	4825
508	5115
508	1346
508	1345
508	3536
508	6709
508	5618
508	4515
508	1254
508	4022
508	3688
508	4307
508	7183
508	1515
508	5992
508	5991
508	2409
508	5148
509	5782
509	5785
509	5781
509	6230
509	7091
509	366
509	3839
509	3963
509	5250
509	5249
509	1723
509	1722
509	1717
509	1718
509	4819
509	4825
509	1067
509	1063
509	5109
509	5116
509	1347
509	5387
509	5211
509	5210
509	4439
509	5931
509	2089
509	6850
509	3258
509	4269
509	547
509	545
509	542
509	2853
510	5782
510	6230
510	7091
510	57
510	368
510	3840
510	3839
510	4624
510	3963
510	270
510	5250
510	5249
510	1723
510	1722
510	1717
510	1718
510	4819
510	4821
510	4825
510	1067
510	1063
510	5114
510	5378
510	4195
510	2620
510	5211
510	5936
510	2081
510	5619
510	4816
510	6850
510	3258
511	6232
511	3703
511	16
511	1723
511	4820
511	4825
511	1346
511	1830
511	3536
511	4511
511	7183
511	1515
511	1410
511	2311
511	2562
511	5991
511	1612
511	5308
511	4541
511	1178
512	3972
512	3965
512	498
512	494
512	1347
512	5651
512	1839
512	4441
512	4438
512	4435
512	939
512	6244
512	2083
512	2080
512	5613
512	3255
512	3256
512	3250
512	6947
512	5007
512	4746
512	3455
512	6678
512	6676
512	6682
512	3167
512	5515
512	4787
512	2805
512	6014
512	3060
513	2792
513	6226
513	6230
513	6669
513	6667
513	6663
513	7090
513	7091
513	367
513	366
513	368
513	3840
513	156
513	4628
513	868
513	867
513	870
513	4203
513	5250
513	5249
513	1723
513	1721
513	1717
513	4825
513	1069
513	5115
513	1345
513	5387
513	3536
513	4438
513	2353
513	2089
513	3258
513	1254
514	5786
514	7092
514	7067
514	4206
514	3966
514	1518
514	901
514	2850
514	4511
514	6832
514	3118
514	4351
514	2384
514	2386
514	5345
514	846
514	110
514	1153
514	1502
514	5996
514	7119
515	5786
515	5780
515	6667
515	7095
515	364
515	367
515	370
515	3842
515	4624
515	4628
515	868
515	4199
515	3971
515	3964
515	494
515	491
515	5807
515	1080
515	2083
515	4637
515	2851
515	2648
515	3007
515	6610
515	3006
515	1184
515	1187
516	4205
516	1725
516	4819
516	5110
516	5113
516	5114
516	5378
516	1434
516	2620
516	5209
516	5211
516	1690
516	3529
516	4436
516	939
516	2080
516	5613
516	3663
516	3662
516	3661
516	4264
516	211
516	3510
516	544
516	426
516	2483
516	2480
516	6676
516	3356
516	1787
517	6242
517	3256
517	4117
517	4390
517	4388
517	4385
517	598
517	1256
517	1259
517	821
517	7281
517	3654
517	5888
517	1143
517	2319
517	4996
518	583
518	6228
518	4632
518	4202
518	3964
518	498
518	5651
518	2356
518	2344
518	3514
518	6659
518	3891
518	3885
518	4022
518	6248
518	1322
518	4552
518	2545
518	4370
518	4476
518	5871
518	4596
518	4313
518	5599
518	7427
519	2792
519	5782
519	6230
519	7096
519	7091
519	368
519	3840
519	3972
519	268
519	270
519	3441
519	5250
519	5249
519	1723
519	1721
519	1722
519	1718
519	1067
519	1347
519	6250
519	2948
519	790
519	1259
519	4748
519	555
519	7281
519	1322
519	2036
520	3766
520	6661
520	3891
520	423
520	425
520	426
520	4118
520	665
520	663
520	671
520	4389
520	4974
520	4385
520	6683
520	1792
520	216
520	5888
520	3908
520	4516
520	7412
520	549
520	1611
520	2129
520	983
520	981
520	2950
521	3841
521	159
521	868
521	862
521	3963
521	498
521	494
521	1347
521	4438
521	945
521	947
521	948
521	939
521	940
521	6238
521	2079
521	3766
521	6661
521	3885
521	426
521	6683
521	3764
521	4473
521	2763
521	1789
521	1791
521	216
521	428
521	2553
521	6158
521	1144
522	5782
522	1726
522	1717
522	1718
522	4819
522	1063
522	5378
522	4195
522	4173
522	5657
522	5653
522	5208
522	5211
522	1521
522	5039
522	3258
522	4542
522	7273
522	7272
522	3462
522	3688
522	4521
522	5846
522	1736
522	3100
522	3248
522	6574
522	1236
523	2792
523	6228
523	7096
523	57
523	159
523	4629
523	868
523	4202
523	4203
523	3972
523	3965
523	3964
523	1617
523	4820
523	1830
523	2233
523	2231
523	3536
523	2359
523	5935
523	3657
523	6685
523	2729
523	3416
523	3409
523	2567
523	5313
523	6932
524	6228
524	365
524	3842
524	162
524	4632
524	868
524	862
524	739
524	1839
524	3536
524	948
524	6242
524	2354
524	2358
524	2360
524	2359
524	6951
524	3512
524	4267
524	3891
524	3890
524	421
524	425
524	4118
524	4388
524	3455
524	829
524	5830
524	2554
524	2041
524	6158
525	7091
525	3840
525	5252
525	5250
525	5249
525	1725
525	1723
525	1722
525	4819
525	1063
525	5114
525	5112
525	5378
525	1581
525	1438
525	1825
525	1434
525	2620
525	5211
525	3536
525	939
525	5936
525	5617
525	4816
525	3662
525	3258
525	4269
525	547
525	540
525	3887
525	3056
525	1538
525	2579
526	7091
526	368
526	270
526	5250
526	5249
526	4819
526	4821
526	4823
526	4825
526	1069
526	5112
526	1347
526	5384
526	5387
526	1581
526	1839
526	1434
526	2620
526	5209
526	5211
526	3536
526	4438
526	939
526	5936
526	2085
526	5618
526	6850
526	213
526	3258
526	540
526	4515
527	2792
527	5786
527	5782
527	6230
527	6667
527	7091
527	366
527	368
527	868
527	498
527	494
527	1723
527	1718
527	5115
527	1435
527	2623
527	6251
527	4638
527	7153
527	3512
527	4511
527	4514
527	1258
527	4745
527	6683
527	1187
527	1188
527	4489
527	4023
527	3167
527	6122
528	368
528	498
528	5250
528	1722
528	4819
528	4821
528	4823
528	4825
528	5110
528	1347
528	5378
528	1581
528	1825
528	1434
528	2620
528	5211
528	5207
528	4440
528	939
528	3663
528	3662
528	213
528	3258
528	544
528	540
529	368
529	3842
529	156
529	4625
529	868
529	862
529	4205
529	3972
529	3964
529	494
529	1617
529	1839
529	3536
529	4436
529	941
529	2353
529	2079
529	3255
529	3256
529	6949
529	3766
529	426
529	4207
529	786
529	6683
529	829
529	554
529	553
529	3764
529	4473
529	2720
529	4077
530	3842
530	6237
530	3256
530	3512
530	7274
530	4390
530	4388
530	790
530	786
530	4251
530	4253
530	598
530	4255
530	4248
530	530
530	531
530	5008
530	1257
530	1256
530	1259
530	1261
530	1260
530	2607
530	3999
530	7281
530	4941
531	4963
531	5786
531	5780
531	6667
531	7092
531	370
531	3839
531	4628
531	4199
531	5807
531	1080
531	1300
531	6946
531	4642
531	4637
531	87
531	7200
531	7205
531	6077
531	2209
531	2208
531	6610
531	4925
531	4494
531	1354
531	3415
531	3162
531	2019
531	4553
531	7036
531	5266
531	506
531	759
531	765
532	5782
532	7091
532	3838
532	5250
532	5249
532	1723
532	1718
532	4819
532	4820
532	4817
532	1069
532	5108
532	5113
532	5115
532	1347
532	5384
532	5387
532	2620
532	5211
532	939
532	5615
532	4802
532	6850
532	3662
532	3253
532	4511
532	4515
532	5514
533	6228
533	7095
533	866
533	491
533	3515
533	3510
533	4316
533	433
533	7403
533	3900
533	2386
533	6416
533	521
533	6569
533	2897
534	365
534	3841
534	15
534	1968
534	2228
534	6243
534	6659
534	1256
534	1185
534	4022
534	3523
534	5974
534	3827
534	1868
534	983
534	2953
534	451
534	1175
534	5918
534	289
534	3173
534	2219
535	7091
535	868
535	862
535	4206
535	3972
535	498
535	4664
535	5812
535	3256
535	3251
535	2260
535	6728
535	1253
535	6683
535	3764
535	1320
535	3414
535	6985
535	428
535	2808
535	5318
535	7043
535	6342
536	5782
536	6230
536	6668
536	7091
536	366
536	270
536	3441
536	5250
536	5249
536	1726
536	1723
536	1724
536	1722
536	1719
536	1718
536	4819
536	4820
536	4821
536	4825
536	1067
536	1066
536	1069
536	1347
536	5387
536	5657
536	1830
536	3803
536	2352
536	5931
536	2082
536	1297
536	3258
